lot_area,utilities,land_slope,overall_qual,overall_cond,year_remod_add,exter_cond,bsmt_cond,total_bsmt_sf,gr_liv_area,bedroom_abvgr,kitchen_qual,garage_area,garage_cond,paved_drive,saleprice,got_mas_vnr,got_bsmt,got_fireplaces,got_pool,got_misc,got_alley,got_fence,full_bath_total,half_bath_total,age,num_of_floors,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_NoAlley,alley_Pave,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
8633,1,2,5,4,2005,2,3,738.0,1476,3,3,540.0,2,2,173500,0,1,0,0,0,0,0,3.0,1.0,4,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8400,1,2,4,5,1968,2,3,833.0,898,3,2,326.0,2,2,140000,0,1,0,0,0,0,0,2.0,0.0,38,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8600,1,2,5,5,1950,2,3,780.0,1376,3,2,198.0,2,0,119500,0,1,1,0,0,0,0,2.0,0.0,69,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13680,1,1,4,5,1950,2,3,840.0,1567,2,2,440.0,2,2,205000,0,1,1,0,0,0,1,2.0,1.0,69,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5389,1,2,7,4,1996,2,3,1595.0,1616,2,3,608.0,2,2,236500,0,1,1,0,0,0,0,3.0,0.0,15,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10890,1,2,4,4,1950,2,3,1058.0,1551,3,1,240.0,2,2,137000,0,1,0,0,0,0,1,3.0,0.0,68,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9768,1,2,4,4,1955,2,3,960.0,960,2,2,330.0,2,2,122000,0,1,0,0,0,0,1,2.0,0.0,54,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8993,1,2,6,4,2007,2,3,1302.0,1302,3,3,436.0,2,2,176485,0,1,0,0,0,0,0,2.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11672,1,2,4,4,1950,2,3,816.0,816,2,2,210.0,1,0,109000,0,1,0,0,0,1,0,1.0,0.0,81,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9836,1,2,5,4,2008,2,3,192.0,1133,3,2,308.0,2,2,143000,0,1,0,0,0,1,0,2.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10557,1,2,8,4,1998,2,3,1408.0,3078,4,3,806.0,2,2,410000,1,1,1,0,0,0,0,3.0,1.0,9,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8462,1,2,5,4,1994,3,4,928.0,1721,3,3,471.0,2,2,201000,1,1,0,0,0,0,0,2.0,2.0,13,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10818,1,2,3,3,1950,2,3,1077.0,1760,4,2,648.0,2,2,80000,0,1,1,0,0,1,0,1.0,1.0,96,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,1,1,5,7,2002,2,3,1028.0,2320,3,3,180.0,2,2,259500,0,1,1,0,0,0,1,3.0,1.0,62,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7500,1,2,4,6,1994,2,3,1246.0,1246,3,3,305.0,2,2,154000,0,1,0,0,0,0,1,2.0,1.0,51,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6488,1,2,4,4,1950,2,3,799.0,1150,3,2,215.0,2,2,128000,0,1,1,0,0,0,0,1.0,0.0,64,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14230,1,2,7,4,2007,2,3,1566.0,1600,3,3,890.0,2,2,256300,1,1,1,0,0,0,0,2.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7810,1,2,3,5,2003,3,4,930.0,1755,4,3,231.0,2,2,188000,0,1,1,0,0,0,0,2.0,0.0,77,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14331,1,2,7,4,2002,2,3,1800.0,1800,3,3,765.0,2,2,312500,1,1,1,0,0,0,0,3.0,0.0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3182,1,2,6,4,2005,2,3,600.0,1200,2,3,480.0,2,2,151000,0,1,0,0,0,1,0,2.0,1.0,6,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1920,1,2,4,4,1971,2,3,765.0,1365,2,2,440.0,2,2,122500,1,1,0,0,0,0,0,2.0,1.0,36,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10110,1,2,5,4,2003,2,3,835.0,1696,3,3,542.0,2,2,188000,0,1,0,0,0,0,0,3.0,1.0,5,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10984,1,2,6,4,2006,2,3,945.0,1809,3,3,638.0,2,2,209700,0,1,0,0,0,0,0,2.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14082,1,2,7,4,2006,2,4,2220.0,2234,1,3,724.0,2,2,441929,1,1,1,0,0,0,0,2.0,1.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8480,1,2,5,4,1994,2,3,886.0,1680,3,3,474.0,2,2,163000,1,1,0,0,0,0,0,2.0,2.0,15,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15750,1,2,7,4,2000,2,3,1462.0,1513,2,3,521.0,2,2,220000,1,1,1,0,0,0,0,3.0,0.0,10,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8050,1,2,4,5,1993,2,3,949.0,1107,3,3,308.0,2,2,127000,0,1,0,0,0,0,0,2.0,0.0,40,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7200,1,2,4,6,2007,2,0,0.0,827,2,2,392.0,2,2,107500,0,0,1,0,0,0,0,1.0,0.0,55,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5232,1,2,4,4,2004,2,3,680.0,764,2,2,504.0,2,0,73000,0,1,0,0,0,1,0,1.0,0.0,83,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11846,1,2,8,4,2004,2,3,1792.0,1792,2,4,874.0,2,2,374000,1,1,1,0,0,0,0,3.0,0.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16900,1,2,7,4,2002,2,3,1479.0,2649,4,3,746.0,2,2,421250,1,1,1,0,0,0,0,3.0,1.0,7,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10012,1,2,3,4,1972,2,3,1138.0,1181,3,2,588.0,2,2,137500,0,1,0,0,0,0,1,3.0,0.0,36,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14303,1,2,7,4,1994,2,3,1986.0,1987,2,3,691.0,2,2,301500,1,1,1,0,0,0,0,3.0,0.0,14,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5707,1,2,5,5,1950,2,3,583.0,1242,3,2,180.0,2,2,105000,0,1,1,0,0,0,0,1.0,1.0,74,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9360,1,2,5,6,2004,2,3,976.0,976,2,3,504.0,2,2,157500,1,1,1,0,0,0,0,2.0,0.0,38,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5680,1,2,4,2,1950,2,3,969.0,1214,2,2,216.0,2,0,117000,0,1,0,0,0,1,1,1.0,0.0,106,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,1,2,4,5,1962,2,3,864.0,864,3,2,336.0,2,2,105000,0,1,0,0,0,0,1,1.0,1.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10480,1,2,5,4,1950,2,3,1064.0,1639,3,2,240.0,2,2,115000,0,1,0,0,0,0,0,1.0,0.0,72,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11578,1,2,8,4,2008,2,3,1736.0,1736,3,4,834.0,2,2,360000,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7018,1,2,4,4,1979,2,0,0.0,1535,4,2,400.0,2,2,118858,0,0,0,0,0,0,0,2.0,0.0,30,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10800,1,2,2,4,1998,2,3,630.0,725,1,2,320.0,2,2,78500,0,1,0,0,0,1,0,1.0,1.0,119,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8244,1,2,6,4,2004,2,3,840.0,1720,3,3,440.0,2,2,183500,0,1,1,0,0,0,0,2.0,1.0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000,1,1,3,3,1953,2,3,936.0,936,2,2,576.0,2,2,93000,0,1,0,0,0,1,0,1.0,0.0,56,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7837,1,2,5,6,1994,2,3,799.0,1571,3,2,380.0,2,2,178000,0,1,1,0,0,0,0,2.0,1.0,16,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10665,1,2,6,4,2003,2,3,1453.0,1479,3,3,558.0,2,2,226000,1,1,0,0,0,0,0,3.0,0.0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10457,1,1,4,6,1969,4,3,784.0,1632,4,2,898.0,2,2,173000,1,1,1,0,0,0,1,1.0,1.0,40,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8281,1,2,4,4,1965,2,3,864.0,864,3,2,360.0,2,2,62383,0,1,1,0,0,0,1,1.0,0.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14948,1,2,8,4,2008,2,3,1452.0,2713,3,4,858.0,2,2,446261,1,1,1,0,0,0,0,3.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7000,1,2,6,7,1997,2,3,624.0,1479,3,3,312.0,2,2,160000,0,1,1,0,0,0,1,2.0,0.0,80,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9382,1,2,6,4,2000,2,3,1468.0,1479,3,3,577.0,2,2,191000,1,1,0,0,0,0,0,2.0,0.0,9,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6854,1,1,4,6,1994,3,3,756.0,1060,1,2,308.0,2,2,136500,0,1,1,0,0,0,0,2.0,0.0,82,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9938,1,2,6,4,1994,2,3,1050.0,1949,3,3,574.0,2,2,236000,1,1,1,0,0,0,1,3.0,1.0,17,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12633,1,2,9,4,2007,2,3,1824.0,1824,3,4,932.0,2,2,392000,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6876,1,2,5,4,1950,2,2,720.0,1930,4,2,316.0,2,2,149000,0,1,0,0,0,0,1,3.0,0.0,82,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3951,1,2,9,4,1999,2,3,970.0,2393,2,4,846.0,2,2,345000,0,1,1,0,0,1,0,3.0,1.0,10,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9856,1,2,4,7,2005,3,3,716.0,2014,5,2,624.0,2,2,169000,0,1,0,0,0,1,0,2.0,0.0,106,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17808,1,2,3,4,1950,2,3,484.0,1242,2,2,336.0,2,0,109900,0,1,0,0,0,0,0,1.0,0.0,61,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9627,1,1,6,4,1994,2,3,996.0,2000,3,2,650.0,2,2,188000,1,1,1,0,0,0,0,2.0,1.0,13,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000,1,2,5,5,1950,1,3,780.0,1412,4,2,280.0,2,2,132500,0,1,1,0,0,0,0,1.0,0.0,70,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9757,1,1,4,6,1994,3,3,990.0,990,3,2,440.0,2,2,143000,0,1,0,0,0,0,0,2.0,0.0,15,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9280,1,2,4,5,1951,2,3,1342.0,1342,4,2,256.0,2,2,125000,0,1,0,0,0,0,0,2.0,0.0,56,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7740,1,2,3,6,1950,2,3,622.0,1363,3,2,528.0,2,2,125500,0,1,0,0,0,0,0,1.0,0.0,100,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9600,1,2,5,5,1988,2,3,1240.0,1632,3,2,338.0,2,2,139000,1,1,1,0,0,0,1,3.0,0.0,51,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13478,1,2,9,4,2008,2,3,1722.0,2296,3,4,842.0,2,2,451950,1,1,1,0,0,0,0,3.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10667,1,2,5,5,1971,2,3,1587.0,1587,3,2,525.0,2,2,167300,1,1,1,0,0,0,0,2.0,0.0,36,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8212,1,2,4,5,1950,2,3,720.0,1298,3,2,256.0,2,2,122000,0,1,1,0,0,1,0,1.0,0.0,68,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9100,1,2,4,4,1963,2,3,1728.0,1728,6,2,504.0,2,2,125000,1,1,0,0,0,0,0,3.0,0.0,43,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6000,1,2,4,5,1957,2,3,928.0,928,3,2,288.0,2,2,112500,0,1,0,0,0,0,0,1.0,0.0,51,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9316,1,2,6,4,2006,2,3,879.0,1795,3,3,578.0,2,2,191000,0,1,0,0,0,0,0,2.0,1.0,2,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9464,1,2,5,6,1958,3,3,1080.0,1080,3,2,288.0,2,2,136000,1,1,0,0,0,0,0,1.0,0.0,50,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10400,1,2,6,4,1998,2,3,866.0,1779,3,3,546.0,2,2,197900,0,1,0,0,0,0,0,2.0,1.0,11,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5310,1,2,5,7,2003,3,2,485.0,1635,2,3,255.0,2,2,117000,0,1,0,0,0,0,0,1.0,0.0,96,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7406,1,2,6,4,2006,2,3,1199.0,1220,2,3,632.0,2,2,194000,1,1,0,0,0,0,0,3.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9639,1,2,3,7,1950,2,3,1075.0,1798,4,2,342.0,2,0,137000,0,1,0,0,0,0,1,2.0,1.0,107,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10050,1,2,4,4,1955,2,3,1216.0,1216,3,2,336.0,2,2,129500,0,1,0,0,0,0,0,2.0,0.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7506,1,2,4,7,1950,3,3,747.0,1159,3,2,288.0,2,0,114000,0,1,0,0,0,0,0,1.0,0.0,83,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
